id,language_iso639_code,translation
93,vi,"Được xếp hạng trong top 100 trường đại học hàng đầu thế giới, Đại học Sheffield thu hút những sinh viên, giáo sư và nhà nghiên cứu xuất sắc từ khắp nơi trên thế giới nhờ vào danh tiếng học thuật đặc biệt của mình. Tại Sheffield, hơn 7.000 sinh viên quốc tế từ 150 quốc gia đang học tập, và là nơi diễn ra chiến dịch ""#WeAreInternational,"" bạn sẽ trở thành một phần của cộng đồng quốc tế đa dạng. Trường đã đào tạo ra sáu người đoạt giải Nobel trong các lĩnh vực Hóa học và Y học/Sinh lý học. Di sản xuất sắc trong nghiên cứu và khám phá vẫn tiếp tục cho đến ngày nay, với các giáo sư từ khắp nơi trên thế giới chọn Sheffield làm nơi giảng dạy, đổi mới và truyền cảm hứng. Đây là lý do tại sao những sinh viên đầy tham vọng chọn Sheffield."
94,en,"The University of Leeds, established in 1904, is one of the largest higher education institutions in the UK and a member of the ""Russell Group."" The University of Leeds is globally renowned for the quality of its education and research. Through proactive collaborative research, the university aims to address regional and global challenges, achieve social justice, eliminate inequalities, and contribute to the United Nations' Sustainable Development Goals. The University of Leeds enables students to grow with a sense of belonging. Students are considered partners in shaping a dynamic and innovative educational experience characterized by active learning, digital technologies, and collaborative research. They feel that their unique contributions are valued and graduate empowered to make a difference as true global citizens. The university is also known for hosting Princess Kako of the Japanese Imperial Family, who studied there from 2017 to 2018."
94,ja,リーズ大学は、1904 年に設立された英国最大の高等教育機関のひとつで、「ラッセルグループ」のメンバーです。リーズ大学は、教育と研究の質の高さで世界的に有名であり、積極的な共同研究を通じて、地域や世界の課題に取り組み、社会正義を実現し、不平等をなくしたり、国連の持続可能な開発目標の達成に貢献することを目標としています。  リーズ大学は、学生が帰属意識を持って成長することを可能にします。学生は、アクティブラーニング、デジタル技術、共同研究を特徴とするダイナミックで革新的な教育体験を形成するパートナーとみなされています。学生は、自分たちのユニークな貢献が評価されていると感じ、真の地球市民として変化をもたらす力を身につけて卒業することができるのです。日本の皇室の佳子内親王が2017年から2018年にリーズ大学に留学されたことでも有名です。
94,vi,"Đại học Leeds, thành lập năm 1904, là một trong những cơ sở giáo dục đại học lớn nhất ở Vương quốc Anh và là thành viên của ""Russell Group."" Đại học Leeds nổi tiếng toàn cầu về chất lượng giáo dục và nghiên cứu của mình. Thông qua nghiên cứu hợp tác tích cực, trường đại học này nhằm giải quyết các thách thức khu vực và toàn cầu, đạt được công bằng xã hội, xóa bỏ bất bình đẳng và đóng góp vào các Mục tiêu Phát triển Bền vững của Liên Hợp Quốc. Đại học Leeds cho phép sinh viên phát triển với cảm giác thuộc về cộng đồng. Sinh viên được coi là đối tác trong việc hình thành một trải nghiệm giáo dục năng động và sáng tạo, được đặc trưng bởi học tập chủ động, công nghệ kỹ thuật số và nghiên cứu hợp tác. Họ cảm thấy rằng những đóng góp độc đáo của mình được đánh giá cao và tốt nghiệp với năng lực mang lại sự thay đổi như những công dân toàn cầu thực thụ. Trường đại học cũng được biết đến với việc công chúa Kako của Hoàng gia Nhật Bản đã du học tại đây từ năm 2017 đến 2018."
95,en,"Cardiff University is a founding member of the ""Russell Group,"" a group of leading UK universities dedicated to excellence. Here, you can have an excellent experience both inside and outside the classroom. At Cardiff University, classes emphasize research conducted by experts in the field, and the student union has received numerous awards. Cardiff students are proud of their university, which is reflected in the student satisfaction score of 84%. In an increasingly competitive global job market, standing out is crucial, and many of Cardiff University's degree programs offer the option of a professional placement year or internship, typically in the third year. Experience for yourself how studying at Cardiff University can lead you to future success."
95,ja,カーディフ大学は、卓越性を追求する英国の一流大学群である「ラッセル・グループ」の創立メンバーです。ここでは、教室の内外で素晴らしい体験ができます。カーディフ大学では、その分野の専門家による研究を重要視した授業が行われ、学生自治会は数々の賞を受賞しています。カーディフの学生は自分たちの大学を誇りにしており、そのことは学生満足度84％というスコアにも反映されています。益々競争が激化するグローバル就職市場では、他より秀でていることが重要ですが、カーディフ大学の学位プログラムの多くでは、通常3年目にプロフェッショナル・プレイスメント・イヤーやインターンシップを選択することができます。カーディフ大学での学びが、どのようにあなたの将来を成功に導くか、ご自身で体験してください。
95,vi,"Đại học Cardiff là một thành viên sáng lập của ""Russell Group,"" một nhóm các trường đại học hàng đầu ở Vương quốc Anh dành cho sự xuất sắc. Tại đây, bạn có thể có một trải nghiệm tuyệt vời cả trong và ngoài lớp học. Tại Đại học Cardiff, các lớp học nhấn mạnh vào nghiên cứu được thực hiện bởi các chuyên gia trong lĩnh vực này, và hội sinh viên đã nhận được nhiều giải thưởng. Sinh viên Cardiff tự hào về trường đại học của mình, điều này được phản ánh trong điểm hài lòng của sinh viên là 84%. Trong thị trường việc làm toàn cầu ngày càng cạnh tranh, việc nổi bật là rất quan trọng, và nhiều chương trình cấp bằng của Đại học Cardiff cung cấp tùy chọn năm thực tập chuyên nghiệp hoặc thực tập, thường là vào năm thứ ba. Hãy tự mình trải nghiệm cách học tập tại Đại học Cardiff có thể dẫn bạn đến thành công trong tương lai như thế nào."
96,en,"Durham University, a center of excellence in education and research globally, is situated in a unique and historic environment and is a one-of-a-kind university composed of outstanding individuals. Located in the north of England, Durham University is one of the top schools in the ""Russell Group"" and is a coveted place of study for both British and international students. The faculty at Durham University believes that the entire community can grow together through the excellent activities of enthusiastic students."
96,ja,世界的にも卓越した教育と研究の中心地であるダラム大学は、ユニークで歴史的な環境にありながら、優秀な人材で構成される唯一無二の大学です。イングランド北部に位置するダラム大学は、「ラッセルグループ」のトップ校のひとつであり、イギリス人学生・外国人学生双方が憧れる学業の場でもあります。ダラム大学の教授陣は、意欲あふれる学生が優れた活動を行うことで、コミュニティ全体が共に成長できると考えています。
96,vi,"Đại học Durham, một trung tâm xuất sắc về giáo dục và nghiên cứu toàn cầu, nằm trong một môi trường độc đáo và lịch sử và là một trường đại học độc nhất vô nhị được cấu thành từ những cá nhân xuất sắc. Nằm ở phía bắc nước Anh, Đại học Durham là một trong những trường hàng đầu trong ""Russell Group"" và là nơi học tập được mong đợi cho cả sinh viên Anh và sinh viên quốc tế. Giảng viên tại Đại học Durham tin rằng toàn bộ cộng đồng có thể cùng nhau phát triển thông qua các hoạt động xuất sắc của những sinh viên nhiệt huyết."
97,en,"The University of Surrey is located in the vibrant town of Guildford in the heart of southeastern England, with the advantage of being less than an hour by train from London. The town of Guildford, just a 10-minute walk from the campus, is bustling with numerous restaurants and cafes. The University of Surrey forms a global community of innovative and creative individuals dedicated to education and research. On its energetic and beautiful campus, students gain inspiration and stimulation through excellent education and practical learning, which serve as a foundation for future success. The University of Surrey was awarded a gold rating in the first-ever Teaching Excellence Framework, recognizing it as an ""outstanding"" educational institution. Additionally, the University of Surrey offers a ""Professional Training Placement"" as part of its degree programs to prepare students for successful careers. As a result, in 2017, the employment rate (including further studies) of graduates within six months of graduation was a high 93% (source: Higher Education Statistics Agency: HESA)."
97,ja,サリー大学はイングランド南東部の中心部に位置する、活気あふれる街ギルフォードにあり、ロンドンへも電車で1時間弱とアクセスのよい地の利にあります。キャンパスから歩いて10分ほどのギルフォードの街には、レストランやカフェが多く立ち並び、賑わいをみせています。サリー大学は、教育と研究に専念する革新と創造性に富んだ人々が集うグローバル・コミュニティを形成しています。エネルギッシュな美しいキャンパスで、卓越した教育と実践的な学習を通して学生はひらめきや刺激を得て、将来的な成功への糧としています。 サリー大学は、史上初のTeaching Excellence Frameworkで金賞を受賞し、「卓越した」教育機関として認められました。さらにサリー大学では、学生が社会で活躍できるよう、学位取得の一環として「プロフェッショナル・トレーニング・プレースメント」を設けています。その仕組みの影響から、2017年度には、卒業生の就職率（進学を含む）は、卒業後6ヶ月以内93％と高い比率となっています。（出典：高等教育統計局（Higher Education Statistics Agency：HESA）
97,vi,"Đại học Surrey nằm ở thị trấn sôi động Guildford, trung tâm phía đông nam nước Anh, với lợi thế cách London chưa đầy một giờ đi tàu. Thị trấn Guildford, chỉ cách khuôn viên trường khoảng 10 phút đi bộ, có rất nhiều nhà hàng và quán cà phê nhộn nhịp. Đại học Surrey tạo thành một cộng đồng toàn cầu của những cá nhân sáng tạo và đổi mới, dành riêng cho giáo dục và nghiên cứu. Tại khuôn viên năng động và đẹp đẽ của trường, sinh viên nhận được cảm hứng và sự kích thích thông qua giáo dục xuất sắc và học tập thực hành, điều này đóng vai trò là nền tảng cho thành công trong tương lai. Đại học Surrey đã được trao giải vàng trong Khung đánh giá xuất sắc giảng dạy đầu tiên, công nhận trường là một cơ sở giáo dục ""xuất sắc"". Ngoài ra, Đại học Surrey còn cung cấp ""Chương trình Đào tạo Chuyên nghiệp"" như một phần của các chương trình cấp bằng để chuẩn bị cho sinh viên thành công trong sự nghiệp. Kết quả là, vào năm 2017, tỷ lệ có việc làm (bao gồm cả học tiếp) của sinh viên tốt nghiệp trong vòng sáu tháng sau khi tốt nghiệp là 93% (nguồn: Cơ quan Thống kê Giáo dục Đại học: HESA)."
98,en,"University College Dublin (UCD), a global university established in 1854, is one of Europe's leading research-intensive universities, with over 10,000 international students from 139 countries. In the 2023 QS World University Rankings, UCD was ranked 173rd globally, placing it among the top 1% of educational institutions worldwide, with four subjects ranked in the global top 50. This high-quality education is complemented by high standards of support. Every first-year student is assigned a peer mentor, and each program has student advisors to support students. Notable alumni include writer James Joyce and Peter Sutherland, who served as Director-General of GATT/WTO, Attorney General of Ireland, and CEO of Goldman Sachs. Dublin, where UCD is located, is one of the safest cities in the world and continues to grow as a hub for high-tech companies. Starting with IBM establishing its Irish branch in Dublin in November 1956, Swedish multinational Ericsson, Hewlett-Packard, Dell, Microsoft, and SAP have also set up their bases in Dublin. In 2019, UCD was ranked 1st in Ireland and 74th in the world for graduate employability by the QS Graduate Employability Rankings for the second consecutive year. The UCD campus is well connected to public transportation, and Dublin City Airport is about 20 minutes away. Additionally, within just 20 minutes from Dublin city, you can enjoy picturesque coastal towns and scenic rural villages with the backdrop of Dublin Bay."
98,ja,"グローバル大学であるユニバーシティ・カレッジ・ダブリン(UCD) は、1854年に設立され、139カ国から10,000人以上の留学生が学ぶ、ヨーロッパ有数の研究集約型大学です。2023年のQS世界大学ランキングでは、UCDは世界の上位1％の教育機関として世界173位にランクされ、4つの専攻で世界のトップ50にランクインされました。このような質の高い教育は、高水準のサポートによって補完されています。新入生の1年次には全員にピアメンターがつき、各プログラムには学生アドバイザーが学生をサポートします。卒業生には、作家ジェームス・ジョイスや、GATT/WTO事務局長、アイルランド検事総長、ゴールドマン・サックスCEOを歴任したピーター・サザランドなどがいます。UCDの所在するダブリン市は世界で最も安全な都市の一つであり、ハイテク企業のハブとして成長を続けています。1956年11月、IBMがダブリンにアイルランド法人を設立したのに始まり、スウェーデンの多国籍企業エリクソン、ヒューレット・パッカード、デル、マイクロソフト、SAPなどがその拠点をダブリンに移しています。2019年、UCDは2年連続でQS Graduate Employability Rankingsにおいて、新卒者の就職率でアイルランド1位、世界74位にランクされました。UCDキャンパスから公共交通機関へのアクセスもよく、ダブリン・シティ空港からは20分ほどです。また、ダブリン市内からわずか20分ほどで、ダブリン湾を背景にした絵のように美しい海岸沿いの町や風光明媚な村などを楽しむことができます。"
98,vi,"Đại học Cao đẳng Dublin (UCD), một trường đại học toàn cầu được thành lập vào năm 1854, là một trong những trường đại học tập trung vào nghiên cứu hàng đầu châu Âu, với hơn 10.000 sinh viên quốc tế từ 139 quốc gia. Trong bảng xếp hạng QS World University Rankings 2023, UCD được xếp hạng 173 toàn cầu, nằm trong top 1% các cơ sở giáo dục hàng đầu thế giới, với bốn môn học nằm trong top 50 toàn cầu. Nền giáo dục chất lượng cao này được bổ sung bởi tiêu chuẩn hỗ trợ cao. Mỗi sinh viên năm nhất đều được chỉ định một cố vấn bạn bè, và mỗi chương trình có cố vấn sinh viên để hỗ trợ sinh viên. Các cựu sinh viên nổi tiếng bao gồm nhà văn James Joyce và Peter Sutherland, người từng là Tổng Giám đốc GATT/WTO, Tổng Chưởng lý Ireland và Giám đốc điều hành của Goldman Sachs. Dublin, nơi UCD tọa lạc, là một trong những thành phố an toàn nhất thế giới và tiếp tục phát triển như một trung tâm cho các công ty công nghệ cao. Bắt đầu với việc IBM thành lập chi nhánh Ireland tại Dublin vào tháng 11 năm 1956, các tập đoàn đa quốc gia của Thụy Điển Ericsson, Hewlett-Packard, Dell, Microsoft và SAP cũng đã đặt trụ sở tại Dublin. Năm 2019, UCD được xếp hạng nhất Ireland và 74 thế giới về khả năng có việc làm sau tốt nghiệp theo bảng xếp hạng QS Graduate Employability Rankings trong hai năm liên tiếp. Khuôn viên UCD có kết nối tốt với phương tiện giao thông công cộng và sân bay Dublin City chỉ cách đó khoảng 20 phút. Ngoài ra, chỉ cách trung tâm Dublin khoảng 20 phút, bạn có thể tận hưởng những thị trấn ven biển đẹp như tranh vẽ và những ngôi làng nông thôn đầy phong cảnh với khung cảnh vịnh Dublin."
99,en,"The University of Auckland is New Zealand's leading higher education institution and its largest university. It is an international university with formal agreements with 155 universities in 34 countries, and its six campuses house New Zealand's largest university library system. The University of Auckland is the only university in New Zealand to have both an engineering faculty and a medical and health sciences faculty, fostering pioneering collaborative research between medical and engineering researchers. Additionally, it has established a leading bioengineering institute internationally recognized for advanced computer modeling of biological systems. The staff is composed of individuals from many countries, and high-quality undergraduate and postgraduate students come from over 100 countries worldwide. As New Zealand's largest research institution, the University of Auckland has over 13,000 staff and postgraduate students engaged in both basic and applied research. The annual research income is approximately $230 million, with more than $30 million coming from overseas. The research programs cover a wide range of fields, from the Auckland Cancer Society Research Centre to education."
99,ja,"オークランド大学は、ニュージーランドを代表する高等教育機関であり、最大規模の大学です。オークランド大学は、現在、34カ国155大学と正式な協定を結んでいる国際的な大学であり、6か所のキャンパスには、ニュージーランド最大の大学図書館群があります。また、オークランド大学は、工学部と医学・健康科学部の両方を有するニュージーランド唯一の大学で、医学と工学の研究者間の先駆的な共同研究が盛んです。その他、生物の高度なコンピューター・モデリングとして国際的に認められた主要なバイオエンジニアリング研究所も設立されました。スタッフは多くの国の出身者から構成されており、世界100か国以上から質の高い学部生や大学院生が集まっています。ニュージーランド最大の研究機関でもるオークランド大学は、13,000人以上の職員と大学院生が基礎研究と応用研究に携わっています。年間の研究収入は約2億3千万ドルで、そのうち3千万ドル以上が海外からの出資です。研究プログラムは、オークランドがん協会研究センターから教育まで、あらゆる分野に及んでいます。"
99,vi,"Đại học Auckland là cơ sở giáo dục đại học hàng đầu của New Zealand và là trường đại học lớn nhất của quốc gia này. Đây là một trường đại học quốc tế với các thỏa thuận chính thức với 155 trường đại học tại 34 quốc gia, và sáu cơ sở của trường có hệ thống thư viện đại học lớn nhất New Zealand. Đại học Auckland là trường đại học duy nhất ở New Zealand có cả khoa kỹ thuật và khoa y khoa và khoa học sức khỏe, thúc đẩy nghiên cứu hợp tác tiên phong giữa các nhà nghiên cứu y học và kỹ thuật. Ngoài ra, trường đã thành lập một viện kỹ thuật sinh học hàng đầu được quốc tế công nhận về mô hình hóa máy tính tiên tiến của các hệ thống sinh học. Đội ngũ nhân viên được cấu thành từ các cá nhân đến từ nhiều quốc gia, và sinh viên đại học và sau đại học chất lượng cao đến từ hơn 100 quốc gia trên toàn thế giới. Là cơ quan nghiên cứu lớn nhất của New Zealand, Đại học Auckland có hơn 13.000 nhân viên và sinh viên sau đại học tham gia vào cả nghiên cứu cơ bản và ứng dụng. Thu nhập nghiên cứu hàng năm là khoảng 230 triệu đô la, trong đó hơn 30 triệu đô la đến từ nước ngoài. Các chương trình nghiên cứu bao gồm nhiều lĩnh vực, từ Trung tâm Nghiên cứu Ung thư Auckland đến giáo dục."
100,en,"Ranked 125th in the THE World University Rankings, Lancaster University is a prestigious institution. It is located in Lancaster, UK, about an hour from Manchester, the UK's second city, and has a vast campus on the outskirts of the city. Compared to London, the cost of living is significantly lower, yet it offers attractive cultural activities such as music and arts from around the world."
100,ja,THE世界大学ランキング125位の名門大学です。イギリス、ランカスター（イギリス第二の都市マンチェスターから1時間ほど）に位置し、市の郊外に広大なキャンパスを有します。ロンドンと比較して、物価は格段に低く、音楽や芸術等文化面でも魅力的なアクティビティが世界中から集まっています。
100,vi,"Đại học Lancaster, được xếp hạng 125 trong bảng xếp hạng THE World University Rankings, là một trường đại học danh tiếng. Trường nằm ở Lancaster, Vương quốc Anh, cách Manchester, thành phố lớn thứ hai của Vương quốc Anh, khoảng một giờ và có một khuôn viên rộng lớn ở vùng ngoại ô của thành phố. So với London, chi phí sinh hoạt thấp hơn đáng kể, nhưng trường vẫn cung cấp các hoạt động văn hóa hấp dẫn như âm nhạc và nghệ thuật từ khắp nơi trên thế giới."
101,en,"The Hague University of Applied Sciences (THUAS) is a comprehensive university located in The Hague, Netherlands. The Hague, the political and international justice center of the Netherlands, is the third-largest city in the country after Amsterdam and Rotterdam, home to numerous legal institutions and international organizations, including the Binnenhof Parliament. The Hague University of Applied Sciences comprises eight programs, and classes are conducted in English."
101,ja,ハーグ応用科学大学（THUAS）はオランダ、ハーグに所在する総合大学です。オランダの政治と国際司法の中心地ハーグは、アムステルダム、ロッテルダムにつぐオランダ第３の都市として、ビネンホフ国会議事堂をはじめ多くの法的機関や国際機関があります。ハーグ応用科学大学は、8つのプログラムから構成され、授業は英語で行われます。
101,vi,"Đại học Khoa học Ứng dụng The Hague (THUAS) là một trường đại học tổng hợp nằm ở The Hague, Hà Lan. The Hague, trung tâm chính trị và tư pháp quốc tế của Hà Lan, là thành phố lớn thứ ba trong nước sau Amsterdam và Rotterdam, nơi có nhiều cơ quan pháp lý và tổ chức quốc tế, bao gồm cả Tòa nhà Quốc hội Binnenhof. Đại học Khoa học Ứng dụng The Hague bao gồm tám chương trình, và các lớp học được giảng dạy bằng tiếng Anh."
102,en,"The University of Twente, located in eastern Netherlands near the German border, is ranked within the top 200 universities in the THE rankings. The University of Twente is a dynamic and entrepreneurial university, characterized by its interdisciplinary approach and project-oriented education. Research at the university's institutes is conducted in nanotechnology, information technology, biomedical technology and technical medicine, sustainable energy and smart devices, governance, behavioral sciences, and geoinformation science/earth observation."
102,ja,トゥエンテ大学はオランダ東部ドイツとの国境近くに位置し、THEランキングでもTOP200位以内にランクインしている大学です。トゥエンテ大学は、ダイナミックで起業家精神にあふれた大学でまた、学際的なアプローチとプロジェクト指向の教育が、教育活動の特徴です。ナノテクノロジー、情報技術、生物医学技術と技術医学、持続可能なエネルギーとスマートデバイス、ガバナンス、行動科学、地理情報科学／地球観測の研究が大学の研究機関で行われています。
102,vi,"Đại học Twente, nằm ở phía đông Hà Lan gần biên giới Đức, được xếp hạng trong top 200 trường đại học hàng đầu theo bảng xếp hạng THE. Đại học Twente là một trường đại học năng động và đầy tinh thần khởi nghiệp, nổi bật với cách tiếp cận liên ngành và giáo dục định hướng dự án. Nghiên cứu tại các viện của trường đại học được thực hiện trong các lĩnh vực công nghệ nano, công nghệ thông tin, công nghệ y sinh và y học kỹ thuật, năng lượng bền vững và thiết bị thông minh, quản trị, khoa học hành vi, và khoa học thông tin địa lý/quan sát trái đất."
103,en,"INTI International University ranks among the top 600 universities in the world while offering degree programs recognized throughout Southeast Asia, Australia, the UK and the US at a much more affordable price. Whether you choose to complete your degree in Malaysia or participate in a dual degree program and finish your degree in the US, UK, or Australia, INTI offers the flexibility to allow you to achieve your international study goals at a price point that is competitive with domestic universities in Japan. This level of flexibility and exposure to peoples from many cultures is highly attractive to employers at global brands. For both program internship programs and post-study work, INTI collaborates with more than 800 industry partners including local and global organisations such as IBM, Google, FedEx, Shell, Unilever, Intel, Microsoft, Huawei, SAS, DELL and more. Beyond academics, INTI provides an enriching experience that enables students to find their true passion through on-campus events and activities organised by numerous clubs and societies. Through these activities, students are able to enhance their soft skills and talents."
103,ja,インティ国際大学は、世界のトップ600大学にもランクインし、また、東南アジア、オーストラリア、イギリス、アメリカで認められている学位プログラムを、より経済的な価格で提供しています。マレーシアでの学位取得や、ダブル学位プログラムに参加し、アメリカ、イギリス、オーストラリアの大学の学位も取得したりと、インティ国際大学は割安な授業料で国際的な学習目標を達成できる柔軟性を提供しています。
103,vi,"Đại học Quốc tế INTI xếp hạng trong top 600 các trường đại học trên thế giới, cung cấp các chương trình cấp bằng được công nhận khắp Đông Nam Á, Úc, Anh và Mỹ với mức giá phải chăng hơn nhiều. Dù bạn chọn hoàn thành bằng cấp tại Malaysia hay tham gia chương trình kép và hoàn thành bằng cấp tại Mỹ, Anh hoặc Úc, INTI cung cấp sự linh hoạt cho phép bạn đạt được mục tiêu học tập quốc tế của mình với mức giá cạnh tranh với các trường đại học trong nước tại Nhật Bản. Mức độ linh hoạt này và sự tiếp xúc với nhiều nền văn hóa là điểm hấp dẫn đối với các nhà tuyển dụng tại các thương hiệu toàn cầu. Đối với cả chương trình thực tập và công việc sau khi học, INTI hợp tác với hơn 800 đối tác trong ngành, bao gồm các tổ chức địa phương và toàn cầu như IBM, Google, FedEx, Shell, Unilever, Intel, Microsoft, Huawei, SAS, DELL và nhiều hơn nữa. Ngoài học thuật, INTI cung cấp trải nghiệm phong phú giúp sinh viên tìm thấy đam mê thực sự của mình thông qua các sự kiện và hoạt động trong khuôn viên trường do nhiều câu lạc bộ và hội nhóm tổ chức. Thông qua các hoạt động này, sinh viên có thể nâng cao kỹ năng mềm và tài năng của mình."
104,en,"Mercy College is located in New York State, USA, and has three campuses in Manhattan, the Bronx, and Westchester. Students can choose which campus they wish to attend."
104,ja,マーシー大学はアメリカ、ニューヨーク州に位置しており、マンハッタン、ブロンクス、ウェストチェスターの3つのキャンパスを有します。学生はいずれのキャンパスで履修するのか選ぶことができます。
104,vi,"Đại học Mercy tọa lạc tại bang New York, Hoa Kỳ, và có ba cơ sở tại Manhattan, Bronx và Westchester. Sinh viên có thể chọn học tại cơ sở nào mà họ mong muốn."
105,en,"Columbia University School of Engineering and Drew University Dual Bachelor's Degree Program. Students will also earn a Bachelor of Science in Engineering from Columbia University. After completing their first three years of coursework at Drew University, students will spend two years at Columbia University starting from their fourth year, earning dual bachelor's degrees in as little as five years. Before beginning their studies at Columbia University, students must meet the necessary requirements at Drew University for the bachelor's degree program (including requirements for the Drew University bachelor's degree and the prerequisites for admission to Columbia University's School of Engineering)."
105,ja,コロンビア大学工学部とドゥルー大学ダブル学士号取得プログラム。学生は、コロンビア大学工学学士号も取得します。ドゥルー大学で大学3年までの単位履修後、4年目から2年間、コロンビア大学に在学し、最短で5年でダブル学士号を取得します。コロンビア大学での学業前に、ドゥルー大学において、ドゥルー大学学士課程の必要要件（学士号取得の必要要件及び、コロンビア大学工学部入学のための必要要件等）を満たす必要があります
105,vi,"Chương trình Bằng Cử nhân Kép của Trường Kỹ thuật Đại học Columbia và Đại học Drew. Sinh viên cũng sẽ nhận bằng Cử nhân Khoa học Kỹ thuật từ Đại học Columbia. Sau khi hoàn thành ba năm đầu tiên của chương trình học tại Đại học Drew, sinh viên sẽ dành hai năm tại Đại học Columbia bắt đầu từ năm thứ tư, và có thể nhận bằng cử nhân kép trong thời gian ngắn nhất là năm năm. Trước khi bắt đầu học tập tại Đại học Columbia, sinh viên phải đáp ứng các yêu cầu cần thiết tại Đại học Drew cho chương trình cử nhân (bao gồm các yêu cầu để nhận bằng cử nhân tại Đại học Drew và các điều kiện tiên quyết để nhập học vào Trường Kỹ thuật Đại học Columbia)."
106,en,"Washington University in St. Louis School of Engineering and Drew University Double Bachelor’s Degree Program. Students obtain a BA or BS degree from Drew University and a BS degree in Engineering from Washington University. After completing credits up to their third year at Drew University, they will attend Washington University for two years starting from their fourth year, allowing them to earn double bachelor’s degrees in a minimum of five years. Admission to Washington University requires a GPA of 3.25 or higher, as well as a GPA of 3.25 or higher in math and science subjects."
106,ja,ワシントン大学セントルイス校 工学部とドゥルー大学によるダブル学士号取得プログラム。学生はドゥルー大学において学士号（BAまたはBS）、ワシントン大学セントルイス校においては工学分野の学士号（BS）を取得することができます。まず、ドゥルー大学で3年間学び、その後、4年目から2年間はワシントン大学に在籍。最短5年間で2つの学士号を取得することが可能です。なお、ワシントン大学への進学にあたっては、数学および理科のGPAがそれぞれ3.25以上であることが求められます。
106,vi,"Chương trình kép bằng cử nhân tại Trường Kỹ thuật của Đại học Washington ở St. Louis và Đại học Drew. Sinh viên sẽ nhận được bằng BA hoặc BS từ Đại học Drew và bằng BS chuyên ngành Kỹ thuật từ Đại học Washington. Sau khi hoàn thành các tín chỉ đến năm ba tại Đại học Drew, họ sẽ theo học tại Đại học Washington trong hai năm bắt đầu từ năm thứ tư, cho phép họ nhận được hai bằng cử nhân trong tối thiểu năm năm. Yêu cầu nhập học vào Đại học Washington là GPA 3.25 trở lên, cũng như GPA 3.25 trở lên trong các môn toán và khoa học."
107,en,"The list of the world's Top 100 universities is easily dominated by academic institutions located in the United States. The world’s best universities, including Ivy League institutions like Harvard, Yale, Columbia and Princeton in the US have produced some of the world’s most amazing advances in science, medicine, the arts and more and have trained many of the world’s greatest minds. Many US graduates, thanks to the knowledge and experience gained in arguably the finest university system in the world have gone on to be leaders of industry and nations around the world. INTI is one of the top 600 universities in the world, with four campuses in Malaysia and a history of over 35 years. Over 13,000 students are currently enrolled, with over 1,000 academicians and service personnel. INTI has produced over 80,000 graduates. Offering world class facilities, students studying at INTI achieve an added edge while expanding their global perspectives, through the collaborations with highly acclaimed international universities. With the INTI American University Program (AUP), you will be equipped with the skills, knowledge and exposure you need to maximize your potential and succeed in achieving your dream of graduating from a premiere US university. INTI AUP offers one of the most extensive equivalency tables and portfolio articulation agreements with American universities in Malaysia with over 150 approved tables, allowing students at INTI AUP to transfer credits smoothly to their selected top-ranking university as well as take advantage of to special high-value scholarship programs to keep the study plan affordable."
107,ja,"世界の大学ランキングトップ100の上位を占めるのは、米国にある学術機関です。米国のハーバード大学、エール大学、コロンビア大学、プリンストン大学などのアイビーリーグを含む世界最高峰の大学は、科学、医学、芸術などにおいて世界で最も驚くべき進歩を遂げ、多くの世界最高の頭脳を養成してきました。間違いなく世界で最も優れた大学システムで得た知識と経験のおかげで、米国の卒業生の多くは、世界中の産業界や国家のリーダーとして活躍しています。

インティ国際大学は、マレーシアに4つのキャンパスを持ち、35年以上の歴史を持つ世界トップ600の大学のひとつです。現在13,000人以上の学生が在籍し、1,000人以上の教職員が在籍しています。インティ国際大学は80,000人以上の卒業生を輩出しており、世界トップクラスの施設を提供するインティ国際大学で学ぶ学生は、高い評価を得ている国際的な大学とのコラボレーションを通じて、グローバルな視野を広げながら、さらなる強みを獲得しています。

インティ国際大学アメリカン・ユニバーシティ・プログラム（AUP）では、自分の可能性を最大限に引き出し、アメリカの一流大学を卒業するという夢を実現するために必要なスキル、知識、経験を身につけることができます。

インティ国際大学AUPは、マレーシアのアメリカの大学との間で、150を超える最も広範な同等性テーブルとポートフォリオ・アーティキュレーション・アグリーメントを提供しています。"
